amount,payment_method,failure_code,attempt_number,prev_successful_payments,prev_failed_payments,customer_ltv,customer_tenure_months,subscription_age_days,days_since_prev_payment,hour_of_day,day_of_week,customer_segment,risk_score,target_recovered
6827.03,credit_card,TRANSIENT_FAILURE,2,18,2,39895.37,46,290,10,10,1,STANDARD,0.2924,0
361.14,net_banking,TRANSIENT_FAILURE,1,9,5,8528.28,57,15,27,2,6,STANDARD,0.2542,0
4836.9,upi,INSUFFICIENT_FUNDS,2,11,2,19745.18,6,72,18,2,4,VIP,0.6775,0
1661.3,debit_card,TRANSIENT_FAILURE,2,10,1,16732.16,37,274,30,7,4,STANDARD,0.3429,1
2478.85,upi,INSUFFICIENT_FUNDS,1,13,1,23398.44,53,257,36,4,4,STANDARD,0.7361,0
9450.85,net_banking,TRANSIENT_FAILURE,1,10,1,20114.23,5,3,8,18,2,STANDARD,0.1248,0
1611.99,net_banking,INVALID_REQUEST,1,12,2,10693.64,18,130,13,9,4,STANDARD,0.8278,0
2391.41,upi,EXPIRED_CARD,1,13,0,10904.77,4,316,7,12,3,ENTERPRISE,0.0804,1
248.22,upi,INVALID_REQUEST,4,12,3,22512.86,24,175,6,5,4,VIP,0.8802,0
497.92,credit_card,TRANSIENT_FAILURE,1,9,2,7353.16,59,67,13,6,3,STANDARD,0.0449,1
1247.21,credit_card,TRANSIENT_FAILURE,1,18,3,25708.87,44,182,19,12,2,STANDARD,0.0379,1
298.87,upi,INVALID_REQUEST,1,10,1,7964.06,22,341,8,12,5,STANDARD,0.8859,0
3692.92,upi,FRAUD_SUSPECTED,1,15,0,28545.22,23,216,16,1,0,VIP,0.8796,0
2145.37,net_banking,TRANSIENT_FAILURE,2,14,2,13787.14,9,229,43,22,4,STANDARD,0.1558,1
2980.38,credit_card,INSUFFICIENT_FUNDS,2,11,2,20507.21,34,45,31,13,3,ENTERPRISE,0.47,1
871.81,debit_card,TRANSIENT_FAILURE,1,14,2,26524.15,8,140,4,15,5,STANDARD,0.172,1
1428.08,debit_card,EXPIRED_CARD,1,7,3,6166.24,24,353,13,12,4,STANDARD,0.4439,1
4015.43,upi,TRANSIENT_FAILURE,2,18,2,29358.02,58,337,33,9,6,VIP,0.1789,1
11963.83,credit_card,INSUFFICIENT_FUNDS,2,11,2,27230.55,3,261,33,8,4,STANDARD,0.8007,0
381.06,upi,TRANSIENT_FAILURE,4,15,0,14762.83,44,75,37,16,4,STANDARD,0.5146,0
7937.71,credit_card,INSUFFICIENT_FUNDS,2,7,3,14053.29,35,130,26,9,6,ENTERPRISE,0.4727,1
3210.36,debit_card,INSUFFICIENT_FUNDS,1,21,1,27015.33,39,49,38,21,2,STANDARD,0.5879,0
3104.75,debit_card,INSUFFICIENT_FUNDS,1,9,0,9653.2,8,31,40,10,5,ENTERPRISE,0.3114,1
2627.97,debit_card,INSUFFICIENT_FUNDS,2,10,1,15227.06,13,225,18,11,1,VIP,0.7802,1
451.72,upi,INSUFFICIENT_FUNDS,2,14,1,8595.58,35,126,33,6,1,VIP,0.6433,1
529.61,net_banking,TRANSIENT_FAILURE,1,14,0,21682.07,36,197,41,1,2,STANDARD,0.2321,1
3415.01,credit_card,INSUFFICIENT_FUNDS,1,9,1,13665.18,56,217,21,3,0,STANDARD,0.8032,0
1659.39,upi,INSUFFICIENT_FUNDS,2,18,1,32442.58,36,33,26,19,5,VIP,0.7094,0
8922.52,credit_card,TRANSIENT_FAILURE,1,13,2,22470.51,56,344,11,21,5,STANDARD,0.0376,1
2026.55,upi,EXPIRED_CARD,1,12,3,24140.73,27,296,40,14,1,STANDARD,0.1948,1
741.26,debit_card,TRANSIENT_FAILURE,2,10,0,15118.58,36,176,19,9,0,ENTERPRISE,0.1546,1
4589.98,debit_card,EXPIRED_CARD,1,7,2,13439.73,1,77,6,10,4,STANDARD,0.2482,1
1415.29,upi,INSUFFICIENT_FUNDS,2,11,4,8785.36,40,150,42,23,3,ENTERPRISE,0.7256,0
2809.01,debit_card,INSUFFICIENT_FUNDS,2,15,2,24669.28,16,90,14,3,2,STANDARD,0.7056,0
4388.71,credit_card,INSUFFICIENT_FUNDS,2,12,0,14747.58,52,82,14,12,4,STANDARD,0.6735,1
8268.3,net_banking,FRAUD_SUSPECTED,1,12,1,30347.53,4,255,10,15,5,STANDARD,0.9981,0
5698.98,debit_card,TRANSIENT_FAILURE,4,11,2,16109.65,39,360,32,14,5,VIP,0.1165,0
4148.44,debit_card,INSUFFICIENT_FUNDS,1,12,1,18830.42,48,83,33,4,2,STANDARD,0.6445,0
4184.01,debit_card,TRANSIENT_FAILURE,2,11,1,23856.8,40,324,37,12,6,ENTERPRISE,0.1136,1
10410.82,upi,EXPIRED_CARD,1,17,2,32339.79,8,295,44,19,1,STANDARD,0.3536,1
1427.54,credit_card,INSUFFICIENT_FUNDS,1,13,2,25018.04,48,308,1,7,5,STANDARD,0.7162,0
203.89,credit_card,TRANSIENT_FAILURE,2,6,0,6503.6,56,118,44,15,3,STANDARD,0.4978,0
1310.87,credit_card,INSUFFICIENT_FUNDS,1,11,0,13232.07,57,321,2,21,5,STANDARD,0.5502,0
1060.17,debit_card,INSUFFICIENT_FUNDS,4,13,0,14724.63,55,97,26,1,0,STANDARD,0.8257,0
3994.77,credit_card,TRANSIENT_FAILURE,1,19,2,32392.51,20,228,23,12,0,STANDARD,0.1502,1
3715.17,debit_card,TRANSIENT_FAILURE,1,5,0,9535.27,58,197,31,6,6,STANDARD,0.1087,1
3350.27,credit_card,TRANSIENT_FAILURE,1,10,0,19405.99,5,28,40,9,4,STANDARD,0.4109,0
257.32,upi,TRANSIENT_FAILURE,1,14,1,17665.42,34,288,12,17,5,STANDARD,0.1378,1
4766.86,upi,INSUFFICIENT_FUNDS,2,11,2,25555.01,19,280,29,22,0,STANDARD,0.9447,0
1568.04,credit_card,TRANSIENT_FAILURE,1,11,0,15476.19,17,264,31,12,0,STANDARD,0.0475,1
4028.27,credit_card,FRAUD_SUSPECTED,2,18,1,29117.54,15,33,33,22,3,STANDARD,1.0,0
3046.32,upi,TRANSIENT_FAILURE,3,15,1,27212.73,1,342,23,8,5,VIP,0.3071,1
1668.82,upi,EXPIRED_CARD,3,8,3,13939.02,18,249,18,2,3,ENTERPRISE,0.4846,1
705.88,upi,INSUFFICIENT_FUNDS,3,13,2,9534.04,52,159,29,7,5,VIP,0.8217,0
547.12,credit_card,FRAUD_SUSPECTED,2,12,1,12479.0,23,317,35,1,3,STANDARD,1.0,0
6433.25,net_banking,EXPIRED_CARD,1,13,1,14064.09,20,299,23,7,6,STANDARD,0.2531,1
8970.64,upi,INSUFFICIENT_FUNDS,2,13,1,24166.53,24,304,38,0,4,STANDARD,0.895,0
3872.26,credit_card,EXPIRED_CARD,1,9,1,8950.57,3,121,43,2,0,STANDARD,0.2927,1
582.14,debit_card,EXPIRED_CARD,2,11,1,17186.99,5,344,7,10,4,ENTERPRISE,0.0999,0
1999.74,debit_card,FRAUD_SUSPECTED,3,12,1,24721.96,17,34,18,16,4,ENTERPRISE,1.0,0
4768.94,credit_card,TRANSIENT_FAILURE,1,12,0,22881.16,23,86,33,1,2,STANDARD,0.1005,1
5496.6,net_banking,INSUFFICIENT_FUNDS,1,17,3,27839.84,8,40,26,3,6,STANDARD,0.4968,0
640.34,upi,INSUFFICIENT_FUNDS,1,12,0,13248.43,28,264,1,6,2,STANDARD,0.5453,0
200.11,credit_card,INSUFFICIENT_FUNDS,2,10,1,12019.96,27,252,36,0,5,STANDARD,0.7953,0
4558.45,net_banking,INSUFFICIENT_FUNDS,1,12,2,18174.02,53,237,15,8,5,VIP,0.4286,1
1743.44,debit_card,INSUFFICIENT_FUNDS,1,8,1,15636.33,9,82,13,1,6,STANDARD,0.7061,1
1227.86,debit_card,EXPIRED_CARD,1,18,2,20940.26,28,47,32,1,6,STANDARD,0.2776,1
245.43,upi,TRANSIENT_FAILURE,1,13,2,12283.91,58,280,18,8,5,STANDARD,0.131,1
2920.13,debit_card,INSUFFICIENT_FUNDS,1,12,1,18184.96,14,209,32,6,3,STANDARD,0.6258,0
6866.87,debit_card,INVALID_REQUEST,1,14,1,19388.03,40,227,43,21,6,STANDARD,0.8522,0
11264.74,credit_card,TRANSIENT_FAILURE,1,6,1,17077.69,16,51,36,5,6,STANDARD,0.2803,1
3119.43,debit_card,TRANSIENT_FAILURE,1,16,0,14346.93,21,162,11,4,1,STANDARD,0.195,1
2728.74,debit_card,TRANSIENT_FAILURE,3,16,2,28269.53,22,104,17,11,1,STANDARD,0.293,1
511.12,debit_card,TRANSIENT_FAILURE,1,16,2,23115.21,17,336,23,21,1,ENTERPRISE,0.0577,1
2986.02,debit_card,TRANSIENT_FAILURE,1,8,4,15739.51,11,257,38,23,6,STANDARD,0.1399,1
1873.01,debit_card,INSUFFICIENT_FUNDS,1,6,4,12741.3,53,62,41,14,1,VIP,0.7229,0
3470.01,debit_card,EXPIRED_CARD,1,19,1,31442.95,36,317,43,2,5,VIP,0.2697,1
1922.74,debit_card,TRANSIENT_FAILURE,1,12,2,22499.08,30,80,33,0,3,STANDARD,0.2275,0
1161.91,credit_card,TRANSIENT_FAILURE,2,16,5,24080.28,54,252,33,14,5,STANDARD,0.2117,0
549.24,credit_card,EXPIRED_CARD,1,13,2,7403.14,57,342,35,5,6,STANDARD,0.2278,1
1523.76,debit_card,TRANSIENT_FAILURE,1,11,1,15127.93,1,172,25,7,3,STANDARD,0.1185,1
555.74,credit_card,TRANSIENT_FAILURE,1,21,0,40048.15,25,341,29,7,6,STANDARD,0.1739,0
881.36,credit_card,INSUFFICIENT_FUNDS,2,16,1,9994.66,28,206,3,2,6,STANDARD,0.8911,0
15491.52,credit_card,INSUFFICIENT_FUNDS,2,10,2,24291.8,36,98,6,15,2,VIP,0.5243,0
2255.11,credit_card,INSUFFICIENT_FUNDS,1,16,0,26792.09,27,64,12,18,5,STANDARD,0.5279,0
2856.55,credit_card,TRANSIENT_FAILURE,1,11,2,24572.7,58,167,25,0,6,STANDARD,0.1705,1
7439.58,credit_card,INSUFFICIENT_FUNDS,1,11,4,17234.34,59,292,34,17,0,STANDARD,0.4042,1
19166.88,credit_card,INSUFFICIENT_FUNDS,3,8,2,32909.22,15,29,2,5,0,STANDARD,0.9945,0
3258.95,credit_card,INSUFFICIENT_FUNDS,2,11,0,21841.91,54,320,11,21,5,STANDARD,0.99,0
6058.43,credit_card,INSUFFICIENT_FUNDS,1,19,0,28908.45,21,194,18,12,5,VIP,0.4553,0
1585.73,credit_card,TRANSIENT_FAILURE,1,10,1,9673.07,5,226,1,1,6,VIP,0.0959,1
1477.2,upi,INSUFFICIENT_FUNDS,1,7,1,14436.93,25,290,22,15,4,STANDARD,0.482,1
2003.7,credit_card,INVALID_REQUEST,2,22,1,21810.46,53,4,1,5,5,STANDARD,0.8351,0
4107.01,debit_card,EXPIRED_CARD,1,14,2,21167.77,5,31,24,17,2,VIP,0.0678,1
4212.07,credit_card,TRANSIENT_FAILURE,1,13,0,27331.51,4,110,6,3,5,VIP,0.0,1
1525.4,credit_card,INVALID_REQUEST,2,9,1,7370.43,14,239,25,6,2,STANDARD,0.9695,0
700.35,debit_card,INSUFFICIENT_FUNDS,1,12,1,16069.45,18,236,2,20,6,STANDARD,0.5634,0
3702.62,debit_card,TRANSIENT_FAILURE,1,10,3,16025.62,45,207,5,4,6,STANDARD,0.263,1
680.69,credit_card,TRANSIENT_FAILURE,1,16,1,11283.51,48,147,31,11,3,VIP,0.0333,1
3223.71,credit_card,INSUFFICIENT_FUNDS,3,10,1,11077.54,56,45,22,13,2,ENTERPRISE,0.6899,0
4337.99,credit_card,EXPIRED_CARD,1,20,4,35465.1,24,276,20,9,0,STANDARD,0.2663,1
4421.05,upi,INSUFFICIENT_FUNDS,1,14,2,17275.94,41,111,22,9,1,STANDARD,0.5678,0
5100.98,credit_card,TRANSIENT_FAILURE,1,12,4,16531.77,26,124,14,10,5,ENTERPRISE,0.0455,1
7418.62,credit_card,TRANSIENT_FAILURE,1,11,3,17606.29,41,197,28,3,4,STANDARD,0.1742,1
2625.73,upi,TRANSIENT_FAILURE,1,10,2,8507.65,37,84,23,6,2,STANDARD,0.0969,1
4785.9,credit_card,TRANSIENT_FAILURE,1,9,1,15728.13,30,97,25,14,0,ENTERPRISE,0.0,1
3578.93,credit_card,INSUFFICIENT_FUNDS,1,17,5,14196.69,58,180,16,0,2,VIP,0.4564,1
923.03,credit_card,EXPIRED_CARD,1,14,0,9515.31,40,203,9,18,2,ENTERPRISE,0.1615,1
291.09,credit_card,INSUFFICIENT_FUNDS,3,17,1,31271.31,41,252,10,14,1,STANDARD,0.8636,0
1371.91,credit_card,EXPIRED_CARD,1,8,2,12815.96,6,314,17,20,0,STANDARD,0.5353,1
2248.38,net_banking,INSUFFICIENT_FUNDS,1,9,2,15765.92,9,296,23,19,1,STANDARD,0.8186,0
3559.99,upi,TRANSIENT_FAILURE,3,9,1,10611.89,32,145,26,5,2,STANDARD,0.3713,0
6838.97,debit_card,TRANSIENT_FAILURE,2,11,2,25270.32,8,238,30,8,5,STANDARD,0.3612,1
964.62,debit_card,TRANSIENT_FAILURE,2,18,4,15517.77,9,341,13,2,3,VIP,0.1781,1
669.56,debit_card,INSUFFICIENT_FUNDS,1,12,1,10949.57,15,100,1,8,0,STANDARD,0.6837,0
11784.63,debit_card,INSUFFICIENT_FUNDS,1,11,1,27235.78,23,122,41,14,5,VIP,0.377,1
600.19,upi,TRANSIENT_FAILURE,2,8,0,15725.45,31,274,1,8,2,VIP,0.021,1
2478.6,debit_card,TRANSIENT_FAILURE,1,6,3,13452.27,46,135,17,10,3,STANDARD,0.1462,1
3282.93,credit_card,TRANSIENT_FAILURE,1,15,0,13395.1,30,223,31,8,3,STANDARD,0.0808,1
2928.32,credit_card,TRANSIENT_FAILURE,1,13,0,27222.43,18,218,6,22,5,ENTERPRISE,0.0126,1
514.86,net_banking,EXPIRED_CARD,2,12,2,9842.06,47,341,3,2,1,STANDARD,0.5751,0
405.51,credit_card,TRANSIENT_FAILURE,2,5,0,8520.74,46,170,36,15,2,VIP,0.1316,1
590.15,upi,INSUFFICIENT_FUNDS,2,17,4,17105.01,37,140,10,10,6,ENTERPRISE,0.5492,0
3283.13,debit_card,INSUFFICIENT_FUNDS,1,8,1,14949.77,5,102,18,1,3,VIP,0.5055,0
2951.07,debit_card,FRAUD_SUSPECTED,1,11,1,24087.17,48,315,36,7,6,STANDARD,0.987,0
1131.82,credit_card,INSUFFICIENT_FUNDS,1,14,1,20734.74,25,173,22,18,2,STANDARD,0.8394,0
3754.21,credit_card,INSUFFICIENT_FUNDS,1,14,1,24755.55,37,216,15,1,2,STANDARD,0.5816,1
6203.11,debit_card,TRANSIENT_FAILURE,1,14,3,19967.31,23,21,42,12,6,STANDARD,0.0755,1
348.64,debit_card,EXPIRED_CARD,1,10,2,12379.99,31,347,19,3,3,STANDARD,0.6386,0
2612.95,debit_card,TRANSIENT_FAILURE,1,16,0,27351.66,15,299,44,9,1,STANDARD,0.0303,1
4291.36,debit_card,TRANSIENT_FAILURE,1,12,1,22812.93,33,164,30,10,2,ENTERPRISE,0.0329,1
1217.69,credit_card,INSUFFICIENT_FUNDS,1,11,2,19761.77,23,250,13,12,4,VIP,0.3655,1
1487.43,upi,INSUFFICIENT_FUNDS,1,13,2,26527.49,35,43,5,6,4,STANDARD,0.6013,0
3528.43,net_banking,TRANSIENT_FAILURE,2,10,3,12197.81,45,303,40,5,1,ENTERPRISE,0.0049,1
8187.52,net_banking,EXPIRED_CARD,3,9,2,18289.97,25,188,22,16,5,STANDARD,0.6998,0
6011.17,debit_card,TRANSIENT_FAILURE,4,13,3,19953.09,38,336,28,21,2,STANDARD,0.5253,1
3262.43,credit_card,TRANSIENT_FAILURE,4,12,2,18163.72,12,293,13,18,3,STANDARD,0.3857,0
4785.54,credit_card,INSUFFICIENT_FUNDS,1,8,0,15102.47,58,292,9,18,1,STANDARD,0.6961,1
1788.48,debit_card,INVALID_REQUEST,1,14,2,9976.6,54,308,27,2,0,ENTERPRISE,0.5574,1
3785.18,upi,INVALID_REQUEST,1,17,3,25812.67,34,47,6,15,4,STANDARD,1.0,0
2396.95,debit_card,TRANSIENT_FAILURE,4,12,1,10725.75,38,79,8,18,1,STANDARD,0.4309,1
937.25,debit_card,INSUFFICIENT_FUNDS,1,13,3,18453.14,3,65,42,6,5,STANDARD,0.5842,0
4434.24,upi,TRANSIENT_FAILURE,1,17,0,23310.48,28,90,38,17,6,VIP,0.0356,1
3045.42,credit_card,INSUFFICIENT_FUNDS,1,12,4,25164.79,6,337,24,13,1,STANDARD,0.4812,1
1754.47,net_banking,TRANSIENT_FAILURE,1,12,1,14836.32,24,326,26,1,0,STANDARD,0.0765,1
8680.28,credit_card,INSUFFICIENT_FUNDS,2,12,2,18140.52,5,332,9,10,6,STANDARD,0.5993,0
274.05,credit_card,INVALID_REQUEST,2,17,2,14403.41,50,23,15,9,1,STANDARD,0.9859,0
1528.13,upi,INSUFFICIENT_FUNDS,1,7,3,9976.55,7,292,5,20,2,STANDARD,0.6628,1
404.97,net_banking,TRANSIENT_FAILURE,1,11,2,8943.51,1,250,30,15,6,VIP,0.095,1
5291.42,upi,EXPIRED_CARD,2,13,1,23086.47,47,87,3,23,0,VIP,0.0905,0
4438.58,upi,INSUFFICIENT_FUNDS,1,11,2,19082.47,45,215,42,8,1,STANDARD,0.5853,1
1608.74,upi,TRANSIENT_FAILURE,1,19,1,28220.01,29,110,18,8,1,VIP,0.1104,1
4140.9,debit_card,INSUFFICIENT_FUNDS,1,16,4,20081.06,2,229,16,19,0,STANDARD,0.2499,1
1964.27,debit_card,EXPIRED_CARD,2,6,2,7670.19,46,115,43,11,6,VIP,0.6219,1
5140.7,credit_card,TRANSIENT_FAILURE,2,15,0,15046.92,14,117,36,4,0,VIP,0.0,1
2319.15,credit_card,TRANSIENT_FAILURE,1,14,1,13539.63,42,25,37,6,0,VIP,0.1057,1
2060.26,debit_card,TRANSIENT_FAILURE,1,20,0,12858.59,35,193,1,13,3,ENTERPRISE,0.1346,1
9752.28,upi,EXPIRED_CARD,1,7,3,17303.03,18,131,14,22,6,STANDARD,0.5116,1
1210.99,credit_card,TRANSIENT_FAILURE,1,17,1,19512.06,6,88,30,1,6,STANDARD,0.0845,1
649.2,debit_card,TRANSIENT_FAILURE,3,14,1,12126.17,53,330,33,23,5,STANDARD,0.1997,1
3274.32,net_banking,INVALID_REQUEST,2,8,2,16620.15,20,334,34,11,0,STANDARD,1.0,0
12394.71,debit_card,FRAUD_SUSPECTED,1,10,1,31967.17,40,204,5,13,1,VIP,0.9766,0
1860.95,net_banking,INSUFFICIENT_FUNDS,2,14,0,19914.8,20,196,9,5,5,STANDARD,0.759,0
424.16,upi,INVALID_REQUEST,1,11,1,20604.48,9,125,31,19,2,STANDARD,0.8041,0
1650.62,debit_card,EXPIRED_CARD,1,7,2,6045.75,10,141,16,21,3,STANDARD,0.3486,1
2667.78,credit_card,TRANSIENT_FAILURE,1,14,1,11662.19,42,232,9,19,4,STANDARD,0.2205,1
818.26,credit_card,INSUFFICIENT_FUNDS,1,7,3,13427.8,31,87,6,5,6,VIP,0.4175,1
3956.35,debit_card,EXPIRED_CARD,1,11,1,14500.37,6,230,21,17,0,STANDARD,0.3466,1
21537.94,debit_card,INSUFFICIENT_FUNDS,1,14,1,31407.6,49,310,27,2,0,STANDARD,0.7234,0
2303.52,credit_card,INSUFFICIENT_FUNDS,3,14,1,18414.01,18,86,32,19,2,STANDARD,0.6886,0
1733.29,upi,INSUFFICIENT_FUNDS,1,18,1,32656.74,44,289,36,23,4,STANDARD,0.4792,0
1992.0,debit_card,EXPIRED_CARD,2,12,2,16378.2,12,31,28,0,1,STANDARD,0.2732,1
628.16,credit_card,INSUFFICIENT_FUNDS,1,11,5,12614.95,14,112,9,3,2,ENTERPRISE,0.2772,1
7717.73,upi,EXPIRED_CARD,3,9,2,15514.49,39,47,44,11,3,STANDARD,0.8117,1
2075.46,credit_card,TRANSIENT_FAILURE,2,16,3,22208.38,35,72,43,20,4,STANDARD,0.2876,1
1914.43,credit_card,INVALID_REQUEST,2,11,4,18366.87,4,12,13,11,3,STANDARD,1.0,0
3972.65,credit_card,INSUFFICIENT_FUNDS,1,12,1,14019.16,48,282,7,22,6,STANDARD,0.5464,0
2242.1,credit_card,INSUFFICIENT_FUNDS,1,14,1,17764.1,3,243,11,22,3,VIP,0.5962,0
3856.76,upi,INSUFFICIENT_FUNDS,1,10,1,9269.6,15,15,21,8,5,STANDARD,0.6103,0
421.95,debit_card,INSUFFICIENT_FUNDS,2,10,2,8433.64,10,29,25,0,5,STANDARD,0.9464,0
6081.83,debit_card,EXPIRED_CARD,1,12,1,22598.53,49,141,42,1,2,VIP,0.141,1
10076.46,debit_card,INSUFFICIENT_FUNDS,3,14,1,22737.53,23,198,37,2,2,STANDARD,0.9594,0
3862.05,debit_card,EXPIRED_CARD,4,12,2,19733.18,46,51,42,13,4,VIP,0.56,0
11020.23,debit_card,INSUFFICIENT_FUNDS,1,15,2,19686.59,36,206,37,4,5,STANDARD,0.6759,0
774.72,upi,INSUFFICIENT_FUNDS,2,13,0,8822.82,33,14,26,6,4,STANDARD,0.7291,0
2471.39,debit_card,TRANSIENT_FAILURE,3,11,0,16807.53,21,364,24,13,4,STANDARD,0.2683,1
3422.86,upi,INSUFFICIENT_FUNDS,2,16,2,32901.68,48,53,2,18,3,STANDARD,0.5647,0
3250.75,upi,INSUFFICIENT_FUNDS,2,13,5,22195.98,48,288,25,2,3,STANDARD,0.5884,0
1996.43,credit_card,INSUFFICIENT_FUNDS,1,8,0,12138.94,51,103,20,7,3,STANDARD,0.5061,0
1644.16,debit_card,INSUFFICIENT_FUNDS,2,18,0,35203.25,20,74,13,13,5,STANDARD,0.812,0
674.66,upi,EXPIRED_CARD,1,17,3,18493.27,24,79,25,1,5,VIP,0.313,1
1940.05,upi,TRANSIENT_FAILURE,2,15,3,16463.18,14,322,23,4,6,STANDARD,0.3451,1
821.34,credit_card,INVALID_REQUEST,2,7,1,12143.47,14,1,27,21,6,VIP,0.7692,0
4839.72,credit_card,TRANSIENT_FAILURE,1,12,3,16448.21,4,175,21,18,5,VIP,0.069,1
1019.85,debit_card,INSUFFICIENT_FUNDS,1,8,4,15907.04,38,40,29,0,5,STANDARD,0.7931,0
411.23,credit_card,INSUFFICIENT_FUNDS,3,18,4,36231.64,4,117,22,5,5,STANDARD,0.8752,0
3013.23,credit_card,INSUFFICIENT_FUNDS,2,15,2,32431.15,19,121,14,2,5,ENTERPRISE,0.6627,0
3365.52,credit_card,INSUFFICIENT_FUNDS,1,17,0,19013.92,53,334,1,11,1,STANDARD,0.635,0
7392.66,credit_card,INSUFFICIENT_FUNDS,1,7,2,19743.12,18,7,40,4,4,STANDARD,0.7582,0
3211.19,credit_card,EXPIRED_CARD,3,21,3,39191.93,50,94,23,8,6,STANDARD,0.5223,0
1683.49,upi,TRANSIENT_FAILURE,2,13,2,26810.49,49,144,37,5,3,STANDARD,0.215,1
5886.14,credit_card,TRANSIENT_FAILURE,3,15,2,13524.34,29,193,44,19,2,ENTERPRISE,0.1108,1
2919.97,debit_card,EXPIRED_CARD,1,14,3,30723.19,32,270,2,12,0,STANDARD,0.4823,0
489.1,debit_card,EXPIRED_CARD,1,7,2,9438.27,57,94,27,4,2,STANDARD,0.3534,0
3120.28,upi,INSUFFICIENT_FUNDS,1,7,0,6920.79,57,339,41,17,3,VIP,0.6089,1
8551.59,credit_card,TRANSIENT_FAILURE,1,14,1,17254.27,54,131,17,8,4,VIP,0.1054,0
1966.45,credit_card,TRANSIENT_FAILURE,1,18,3,19815.23,52,258,20,2,3,STANDARD,0.0491,1
1430.04,upi,TRANSIENT_FAILURE,1,11,1,9638.4,14,119,8,5,6,STANDARD,0.117,1
742.03,upi,INVALID_REQUEST,2,17,2,24673.53,10,28,22,18,4,VIP,0.7554,0
774.77,debit_card,INSUFFICIENT_FUNDS,4,16,1,27527.47,37,121,2,15,0,STANDARD,0.8686,0
2184.48,credit_card,INSUFFICIENT_FUNDS,2,18,0,30951.83,25,113,38,4,6,STANDARD,0.6079,1
3369.42,credit_card,INSUFFICIENT_FUNDS,2,15,0,31570.68,28,126,16,5,5,VIP,0.6927,0
494.18,credit_card,INSUFFICIENT_FUNDS,1,18,0,24568.43,31,207,25,0,0,STANDARD,0.5736,0
10021.86,credit_card,INSUFFICIENT_FUNDS,1,11,1,17041.24,54,55,40,15,1,STANDARD,0.5529,0
5124.65,credit_card,INSUFFICIENT_FUNDS,4,25,0,25780.09,6,171,1,0,1,STANDARD,0.9252,0
3291.89,credit_card,INSUFFICIENT_FUNDS,1,11,0,18520.55,53,65,22,0,4,VIP,0.1791,0
6369.85,credit_card,EXPIRED_CARD,1,15,1,25063.65,51,257,14,2,3,STANDARD,0.4316,0
492.55,upi,TRANSIENT_FAILURE,1,7,1,4909.61,19,104,11,23,6,STANDARD,0.1786,0
2467.53,upi,TRANSIENT_FAILURE,4,23,0,31807.07,3,86,15,10,3,VIP,0.2178,1
3680.76,credit_card,TRANSIENT_FAILURE,1,3,1,8008.67,48,68,1,1,3,STANDARD,0.1056,1
6374.22,net_banking,TRANSIENT_FAILURE,1,10,5,13857.27,7,57,13,17,2,VIP,0.0574,1
5555.08,upi,INSUFFICIENT_FUNDS,2,9,2,22236.52,58,120,9,10,6,STANDARD,0.8718,0
1335.55,credit_card,EXPIRED_CARD,2,11,1,15524.98,41,15,27,21,1,ENTERPRISE,0.3812,1
10098.66,credit_card,TRANSIENT_FAILURE,2,10,1,29515.81,29,298,33,22,6,STANDARD,0.2655,1
664.74,credit_card,INSUFFICIENT_FUNDS,1,13,1,20039.39,36,129,12,22,5,VIP,0.4069,1
7481.79,upi,INSUFFICIENT_FUNDS,1,18,2,31483.28,59,294,9,22,0,STANDARD,0.7942,0
12584.4,credit_card,INVALID_REQUEST,1,18,0,22399.95,2,67,16,12,1,VIP,0.8051,0
882.45,credit_card,INVALID_REQUEST,1,8,2,10145.8,13,134,10,7,2,STANDARD,1.0,0
4681.3,debit_card,INSUFFICIENT_FUNDS,4,6,1,15288.05,52,211,44,15,6,STANDARD,0.9083,0
343.92,upi,TRANSIENT_FAILURE,1,12,3,22436.69,49,150,5,13,6,ENTERPRISE,0.0165,1
2019.67,credit_card,TRANSIENT_FAILURE,2,14,1,25755.61,38,131,15,5,1,VIP,0.0983,1
2741.9,debit_card,TRANSIENT_FAILURE,2,15,1,25268.29,17,284,21,4,1,STANDARD,0.2216,1
3241.63,credit_card,INSUFFICIENT_FUNDS,1,14,3,22225.45,19,301,35,14,1,ENTERPRISE,0.1829,1
9817.62,debit_card,INSUFFICIENT_FUNDS,1,13,2,20101.47,47,9,41,2,2,STANDARD,0.7287,1
4104.27,credit_card,TRANSIENT_FAILURE,2,11,3,18603.42,27,292,36,18,3,STANDARD,0.1133,1
2497.35,debit_card,TRANSIENT_FAILURE,4,14,0,29970.74,33,31,40,11,4,STANDARD,0.408,1
6006.58,debit_card,INSUFFICIENT_FUNDS,1,12,1,24736.77,38,361,6,16,3,ENTERPRISE,0.2237,1
10722.56,credit_card,EXPIRED_CARD,2,10,1,28483.63,9,44,2,20,6,STANDARD,0.5535,1
278.1,credit_card,TRANSIENT_FAILURE,2,8,2,8876.75,26,157,13,9,5,STANDARD,0.1847,1
14363.7,credit_card,INSUFFICIENT_FUNDS,1,15,5,32417.87,33,144,31,5,4,STANDARD,0.8561,1
515.24,credit_card,INSUFFICIENT_FUNDS,1,11,2,20052.75,27,127,23,5,5,STANDARD,0.4936,0
6094.32,credit_card,INVALID_REQUEST,3,8,3,18997.57,51,330,37,3,6,VIP,0.9768,0
